stop_name,zone_id,stop_id,stop_desc,stop_lat,stop_lon
Dasenahalli Cross,24808,24808,Dasenahalli Cross (Towards Hesaraghatta),13.14088,77.4652
Dattatreya Peeta Doddagubbi,24812,24812,Dattatreya Peeta Doddagubbi (Towards Gubbi Cross),13.06732,77.66465
Dattatreya Peeta Doddagubbi,32420,32420,Dattatreya Peeta Doddagubbi (Towards Anagalipura),13.06739,77.66465
Dayananda Sagar College,21874,21874,Dayananda Sagar College (Towards Kumarswamy Layout ),12.90948,77.56553
Dayananda Sagar College,21875,21875,Dayananda Sagar College (Towards Banashankari Bus Station),12.90949,77.5654
Dayananda Sagar Vidya Samste,23601,23601,Dayananda Sagar Vidya Samste (Towards Kaggalipura),12.82494,77.51374
Dayananda Sagar Vidya Samste,23637,23637,Dayananda Sagar Vidya Samste (Towards Banashankari Bus Station),12.82488,77.51369
Dayananda Sagara MDC,39368,39368,Dayananda Sagara MDC (Towards Kanakapura),12.66282,77.4501
Dayananda Sagara MDC,39369,39369,Dayananda Sagara MDC (Towards Harohalli),12.66269,77.44972
Deccan,24161,24161,Deccan (Towards Bommanahalli),12.90247,77.62741
Deccan,24165,24165,Deccan (Towards Beguru),12.90255,77.62745
Deepa Complex,24817,24817,Deepa Complex (Towards ITI Layout),12.96659,77.50483
Deepa Complex,35400,35400,Deepa Complex (Towards Kottigepalya),12.96667,77.50506
Deepa Complex,35406,35406,Deepa Complex (Towards Kengeri),12.96636,77.50508
Deepak Factory,21877,21877,Deepak Factory (Towards Jalahalli Cross),13.04749,77.50135
Deepak Factory,24818,24818,Deepak Factory (Towards Nelamangala),13.04704,77.50159
Deepak Nursing Home,21878,21878,Deepak Nursing Home (Towards Banashankari Bus Station),12.92598,77.57711
Deepak Nursing Home,21879,21879,Deepak Nursing Home (Towards South End Circle),12.92518,77.57699
Deepanjalinagara,20738,20738,Deepanjalinagara (Towards Bapujinagara),12.95375,77.53624
Deepanjalinagara,20739,20739,Deepanjalinagara (Towards Vijayanagara),12.9514,77.53724
Deganahalli,32423,32423,Deganahalli (Towards Papabhovipalya),13.13446,77.3735
Dell,24821,24821,Dell (Towards Domlur),12.95275,77.64044
Dell Domluru,21881,21881,Dell Domluru (Towards Madivala),12.95291,77.64065
Depot-02 Shanthinagara,24824,24824,,12.95442,77.59488
Depot-03 Shanthinagara,23652,23652,,12.95532,77.596
Depot-04 Jayanagara,24827,24827,,12.92489,77.59346
Depot-06 Gate,20741,20741,Depot-06 Gate (Towards Hoskote),12.98255,77.63434
Depot-06 Gate,20742,20742,Depot-06 Gate (Towards Kempegowda Bus Station),12.9824,77.6344
Depot-06 Indiranagara,20743,20743,,12.98189,77.63446
Depot-07 Subhashnagara,22774,22774,,12.97901,77.57186
Depot-08 Yeshawanthapura,32424,32424,,13.01778,77.55559
Depot-09 Gate,39142,39142,Depot-09 Gate (Towards NTTF),13.02071,77.5006
Depot-09 Peenya,35710,35710,,13.02021,77.50013
Depot-10 Gate,21498,21498,Depot-10 Gate (Towards Hennur Junction),13.02766,77.63242
Depot-10 Gate,28843,28843,Depot-10 Gate (Towards Kalyananagara),13.02623,77.63175
Depot-10 Gate,35918,35918,Depot-10 Gate (Towards Bagaluru),13.0255,77.63053
Depot-10 Gate,39174,39174,Depot-10 Gate (Towards Kacharakanahalli),13.02577,77.63181
Depot-10 Hennuru,21500,21500,,13.02568,77.63233
Depot-11 Puttenahalli,32425,32425,,13.11061,77.57947
Depot-12 Gate,35721,35721,Depot-12 Gate (Towards Bidadi),12.90471,77.47084
Depot-12 Gate,36407,36407,Depot-12 Gate (Towards Kengeri Bus Stand),12.90481,77.47068
Depot-12 Kengeri,24833,24833,,12.90424,77.4727
Depot-13 Kathriguppe,20745,20745,,12.92493,77.55434
Depot-14 Gate,36584,36584,Depot-14 Gate (Towards R T Nagara Police Station/CBI),13.02844,77.5937
Depot-14 RT Nagara,35045,35045,,13.02868,77.59328
Depot-15 Koramangala,32426,32426,,12.9414,77.62487
Depot-16 Deepanajalinagara,20746,20746,,12.95136,77.53703
Depot-17 Chandra Layout,22775,22775,,12.95897,77.52733
Depot-18 White Field,24838,24838,,12.97686,77.72596
Depot-19 Electronic City,24839,24839,,12.8474,77.67229
Depot-20 Banashankari,21503,21503,,12.91871,77.57086
Depot-20 Gate,39764,39764,Depot-20 Gate (Towards Departure),12.91841,77.57111
Depot-20 Gate,39765,39765,Depot-20 Gate (Towards Arrival),12.91839,77.57108
Depot-21 BEML Layout,24840,24840,,12.90673,77.52042
Depot-22 Gate,39141,39141,Depot-22 Gate (Towards NTTF),13.02016,77.50191
Depot-22 Peenya,20747,20747,,13.01948,77.50172
Depot-23 Kalyana Nagara,24841,24841,,13.02655,77.63895
Depot-24 Gate,21886,21886,Depot-24 Gate (Towards Depot24),13.00341,77.6825
Depot-24 Gate,36727,36727,Depot-24 Gate (Towards KR Puram),13.00331,77.6825
Depot-24 ITI Layout,24843,24843,,13.00163,77.68359
Depot-25 Gate,20749,20749,Depot-25 Gate (Towards Hebbala),12.91936,77.64255
Depot-25 Gate,32427,32427,Depot-25 Gate (Towards Parangipalya),12.91956,77.64495
Depot-25 Gate (Central Silk Board),20748,20748,Depot-25 Gate (Central Silk Board) (Towards Central Silk Board),12.91952,77.64294
Depot-25 HSR Layout,24847,24847,,12.91986,77.64457
Depot-26 Yeshawanthapura,23309,23309,,13.0186,77.55537
Depot-27 Gate,36342,36342,Depot-27 Gate (Towards Jigani APC CIrcle),12.7801,77.63448
Depot-27 Gate,36343,36343,Depot-27 Gate (Towards OTIS Circle Jigani),12.78003,77.63445
Depot-27 Jigani,24849,24849,,12.78019,77.63446
Depot-28 Hebbala,20750,20750,,13.04355,77.59335
Depot-29 KR Puram,24851,24851,,13.00444,77.69175
Depot-30 Puttenahalli,24852,24852,,13.11009,77.57762
Depot-31 Gate,21887,21887,Depot-31 Gate (Towards Summanahalli),12.99306,77.52146
Depot-31 Gate,35917,35917,Depot-31 Gate (Towards Goraguntepalya),12.99311,77.5213
Depot-31 Summanahalli,24854,24854,,12.99285,77.52221
Depot-32 Suryacity,24855,24855,,12.79047,77.70677
Depot-33 Poornapragna layout,35283,35283,,12.90974,77.53606
Depot-34 Gate,32430,32430,Depot-34 Gate (Towards Depot-34),12.87023,77.58567
Depot-34 Gate,35964,35964,Depot-34 Gate (Towards Loyala School/BK CIrcle),12.87021,77.58571
Depot-34 Kottanur,32431,32431,,12.87168,77.58616
Depot-35 Gate,35809,35809,Depot-35 Gate (Towards Seegehalli Gate),12.9726,77.44268
Depot-35 Kannalli,24860,24860,,12.97253,77.44263
Depot-36 Bidadi,24861,24861,,12.76888,77.41428
Depot-36 Gate,24863,24863,Depot-36 Gate (Towards Bidadi),12.7684,77.41397
Depot-36 Gate Bidadi,32432,32432,Depot-36 Gate Bidadi (Towards Thimmegowdana Doddy),12.76845,77.41403
Depot-37 Kengeri,35735,35735,,12.91344,77.48793
Depot-38 Chikkanagamangala,24864,24864,,12.85019,77.69176
Depot-38 Gate,24866,24866,Depot-38 Gate (Towards Huskur),12.84901,77.69247
Depot-38 Gate,36785,36785,Depot-38 Gate (Towards Huskur Gate),12.84902,77.69251
Depot-39 Gate,36725,36725,Depot-39 Gate (Towards Hosakote),13.06905,77.78178
Depot-39 Hoskote,32434,32434,,13.06832,77.78173
Depot-40 Dasanapura,32435,32435,,13.07402,77.44491
Depot-40 Gate,22973,22973,Depot-40 Gate (Towards Depot-40),13.06872,77.44766
Depot-41 Gate,37149,37149,Depot-41 Gate (Towards Departure),12.9213,77.74239
Depot-41 Gate,37151,37151,Depot-41 Gate (Towards Arrival),12.92131,77.74234
Depot-41 Gunjuru,24871,24871,,12.92231,77.7433
Depot-42 Gate  Arrival,23510,23510,Depot-42 Gate  Arrival (Towards Depot-42),12.89538,77.70565
Depot-42 Gate Departure,23509,23509,Depot-42 Gate Departure (Towards Kodathi Gate),12.89553,77.7057
Depot-42 Kodathi,38595,38595,,12.89596,77.7041
Depot-43 Gate,24875,24875,Depot-43 Gate (Towards Gejjagadahalli),13.06595,77.42564
Depot-43 Shivanapura,32437,32437,,13.0668,77.42575
Depot-44 Anjanapura,24877,24877,,12.85538,77.56969
Depot-45 Gate,35044,35044,Depot-45 Gate (Towards Jally Machine),13.08298,77.55066
Depot-45 Gate,36327,36327,Depot-45 Gate (Towards MS Palya),13.0829,77.55072
Depot-45 MS Palya,24878,24878,,13.08431,77.55046
Depot-46 Gate,32438,32438,Depot-46 Gate (Towards Rajanukunte),13.18748,77.5634
Depot-46 Sadenahalli,24884,24884,,13.18393,77.56681
Depot-47 Gate,36726,36726,Depot-47 Gate (Towards Start Bus Stop),13.08467,77.73201
Depot-47 Manduru,35708,35708,,13.08535,77.73146
Depot-48 Byrathibande,24888,24888,,13.07668,77.65422
Depot-48 Gate,35041,35041,Depot-48 Gate (Towards Byrathi bande),13.07748,77.65471
Depot-48 Gate,35042,35042,Depot-48 Gate (Towards Last Stop),13.07753,77.65469
Depot-49 Bidadi,36313,36313,,12.80177,77.39285
Depot-50 Devanahalli,36234,36234,,13.24698,77.71744
Depot-51 Sadaramangala,37588,37588,,12.99672,77.72654
Depot-51 Sadaramangala Arrival,37590,37590,Depot-51 Sadaramangala Arrival (Towards Arrival),12.99596,77.72624
Depot-51 Sadaramangala Departure,37589,37589,Depot-51 Sadaramangala Departure (Towards Departure),12.99606,77.72622
Depot-52 Gate Arrival,38895,38895,Depot-52 Gate Arrival (Towards Last Stop),13.15738,77.65908
Depot-52 Gate Departure,38894,38894,Depot-52 Gate Departure (Towards Huttanahalli/Bagaluru),13.15742,77.65912
Depot-52 Huttanahalli,38893,38893,,13.15723,77.65873
Depot-9,38085,38085,Depot-9 (Towards PSS),13.02066,77.50118
Deshnarayanaswamy Temple,21888,21888,Deshnarayanaswamy Temple (Towards Devanahalli),13.13719,77.74576
Deshnarayanaswamy Temple,24892,24892,Deshnarayanaswamy Temple (Towards Budigere),13.13726,77.74569
Design Global Mavallipura,24894,24894,Design Global Mavallipura (Towards Mylappanahalli),13.13124,77.53088
Design Global Mavallipura,32439,32439,Design Global Mavallipura (Towards Mavallipura),13.13121,77.53091
Deva Machohalli Cross,21504,21504,Deva Machohalli Cross (Towards Tavarakere),12.96552,77.3811
Deva Machohalli Cross,21505,21505,Deva Machohalli Cross (Towards Magadi),12.96536,77.38112
Devadiga Soudha,24896,24896,Devadiga Soudha (Towards Global Academy Bangarappa Nagara),12.92658,77.52002
Devadiga Soudha,32440,32440,Devadiga Soudha (Towards Javaregowda Nagara),12.9265,77.51998
Devaganahalli,24898,24898,Devaganahalli (Towards Kundana),13.25331,77.64888
Devaganahalli,32441,32441,Devaganahalli (Towards Sadahalli Gate),13.2531,77.64887
Devagere,24900,24900,Devagere (Towards Kumbalagodu),12.85653,77.4657
Devagere,32442,32442,Devagere (Towards Doddypalya),12.85669,77.46556
Devagere Colony,24902,24902,Devagere Colony (Towards Ranga Jangama),12.85346,77.45795
Devagere Colony,32443,32443,Devagere Colony (Towards BGS Hospital),12.85357,77.45801
Devagere Cross,24904,24904,Devagere Cross (Towards Devagere),12.86431,77.45713
Devagere Cross,32444,32444,Devagere Cross (Towards Kumbalagodu),12.86428,77.45713
Devaiah Park,20751,20751,Devaiah Park (Towards Navarang),12.99628,77.56424
Devaiah Park,20752,20752,Devaiah Park (Towards Malleshwaram),12.99642,77.56419
Devalapura,24906,24906,Devalapura (Towards Devalapura Circle),12.98457,77.82944
Devalapura,32445,32445,Devalapura (Towards Makanahalli),12.98466,77.82936
Devalapura Circle,24909,24909,Devalapura Circle (Towards D Hosahalli Cross),12.98272,77.82842
Devalapura Circle,32446,32446,Devalapura Circle (Towards Devanagundi Railway Station),12.98277,77.82836
Devalapura Circle,32447,32447,Devalapura Circle (Towards Biscuits Factory),12.98268,77.82829
Devanagondi,24911,24911,Devanagondi (Towards D Hosahalli),12.97403,77.83877
Devanagondi,32448,32448,Devanagondi (Towards Medahalli),12.97408,77.83873
Devanagondi IOC,24913,24913,Devanagondi IOC (Towards Makanahalli),12.98789,77.83736
Devanagondi IOC,32449,32449,Devanagondi IOC (Towards Tharabanahalli),12.98799,77.83728
Devanagondi LPG,24915,24915,Devanagondi LPG (Towards Devanagundi),12.98996,77.83018
Devanagondi LPG,32450,32450,Devanagondi LPG (Towards Makanahalli),12.98996,77.83009
Devanagondi Railway Station,24917,24917,Devanagondi Railway Station (Towards Devalapura),12.98547,77.82975
Devanagondi Railway Station,32451,32451,Devanagondi Railway Station (Towards Makanahalli),12.98534,77.82956
Devanagundi Cross,24919,24919,Devanagundi Cross (Towards Hoskote),13.06038,77.82715
Devanagundi Cross,32452,32452,Devanagundi Cross (Towards Kattagenahalli Gate),13.06044,77.82737
Devanahalli Bypass NH-7,24922,24922,Devanahalli Bypass NH-7 (Towards Nandi Cross),13.24207,77.70346
Devanahalli Bypass NH-7,32454,32454,Devanahalli Bypass NH-7 (Towards Hiranandani),13.24231,77.70399
Devanahalli Cross Sulibele,24925,24925,Devanahalli Cross Sulibele (Towards Hoskote),13.18482,77.79795
Devanahalli Cross Sulibele,32455,32455,Devanahalli Cross Sulibele (Towards Vijayapura),13.18487,77.79804
Devanahalli Cross Sulibele,32456,32456,Devanahalli Cross Sulibele (Towards Devanahalli),13.18495,77.79797
Devanahalli Govt Hospital,24927,24927,Devanahalli Govt Hospital (Towards Devanahalli),13.25748,77.72655
Devanahalli Govt Hospital,32457,32457,Devanahalli Govt Hospital (Towards Vijayapura),13.25751,77.72657
Devanahalli New Bus Station,24931,24931,Devanahalli New Bus Station (Towards Yalahanka),13.24528,77.71281
Devanahalli New Bus Station,32458,32458,Devanahalli New Bus Station (Towards Devanahalli Govt Hospital),13.24543,77.71274
Devanahalli Old Bus Stand,32461,32461,Devanahalli Old Bus Stand (Towards Devanahalli Govt Hospital),13.24853,77.71547
Devanahalli Old Bus Stand,32462,32462,Devanahalli Old Bus Stand (Towards Yalahanka),13.24845,77.7156
Devanahalli Talluk Office,24936,24936,Devanahalli Talluk Office (Towards Devanahalli),13.24363,77.70877
Devanahalli Talluk Office,32463,32463,Devanahalli Talluk Office (Towards Yalahanka),13.24358,77.70893
Devanayakanahalli,24938,24938,Devanayakanahalli (Towards Somathanahalli),13.17539,77.7726
Devanayakanahalli,32464,32464,Devanayakanahalli (Towards Bidlapura),13.17536,77.77256
Devanayakanahalli Cross,24940,24940,Devanayakanahalli Cross (Towards Devanayakanahalli),13.17634,77.77199
Devanayakanahalli Cross,32465,32465,Devanayakanahalli Cross (Towards Bidlapura),13.17632,77.77196
Devaninjayyanapalya,24941,24941,Devaninjayyanapalya (Towards Kittanahalli),13.01712,77.41453
Devannanapalya,21889,21889,Devannanapalya (Towards Jalahalli Cross),13.07769,77.43139
Devannanapalya,24942,24942,Devannanapalya (Towards Nelamangala),13.07734,77.43133
Devarabisanahalli Ring Road,20753,20753,Devarabisanahalli Ring Road (Towards Central Silk Board),12.93145,77.68686
Devarabisanahalli Ring Road,20754,20754,Devarabisanahalli Ring Road (Towards Hebbala),12.93218,77.68729
Devarabisanahalli Village(Ambedkar Circle),24944,24944,Devarabisanahalli Village(Ambedkar Circle) (Towards Dodda Kannalli),12.92447,77.69499
Devarabisanahalli Village(Ambedkar Circle),32466,32466,Devarabisanahalli Village(Ambedkar Circle) (Towards New Horizon College ),12.92434,77.69492
Devarachikkanahalli,24946,24946,Devarachikkanahalli (Towards Billekalli),12.88887,77.61556
Devarachikkanahalli,35313,35313,Devarachikkanahalli (Towards Nayanappanahalli),12.88899,77.61555
Devarahalli Gate,24950,24950,Devarahalli Gate (Towards Neragenahalli),13.24054,77.61099
Devarahalli Gate,32469,32469,Devarahalli Gate (Towards Kundana),13.2405,77.61094
Devarahatti Magadi,39514,39514,Devarahatti Magadi (Towards Last Stop),12.96565,77.16382
Devasandra,24255,24255,Devasandra (Towards Sadaramangala),13.00624,77.70007
Devasandra,24262,24262,Devasandra (Towards KR Puram),13.00615,77.70008
Devasandra Chikkamaranahalli,24952,24952,Devasandra Chikkamaranahalli (Towards Kuvempu Circle),13.03636,77.5664
Devasandra Chikkamaranahalli,32470,32470,Devasandra Chikkamaranahalli (Towards Sadashiva Nagara Police Station),13.03638,77.56656
Devashettyhalli,24954,24954,Devashettyhalli (Towards Kodihalli),13.02425,77.82109
Devashettyhalli,32471,32471,Devashettyhalli (Towards Jinnagara Cross),13.02419,77.82104
Devasthana Bidluru,24956,24956,Devasthana Bidluru (Towards Savukanahalli),13.27827,77.68983
Devasthana Bidluru,32472,32472,Devasthana Bidluru (Towards Maligenahalli),13.27826,77.68979
Devegowda Hospital,24962,24962,Devegowda Hospital (Towards Devegowda Petrol Bunk),12.92041,77.55998
Devegowda Hospital,32475,32475,Devegowda Hospital (Towards Padmanabha Nagara),12.92053,77.56002
Devegowda Petrol Bunk,20755,20755,Devegowda Petrol Bunk (Towards Kadirenahalli Cross),12.92189,77.56058
Devegowda Petrol Bunk,20756,20756,Devegowda Petrol Bunk (Towards Katriguppe),12.92194,77.55914
Devegowda Petrol Bunk,23679,23679,Devegowda Petrol Bunk (Towards Monotype Corporation),12.9227,77.56033
Devegowda Petrol Bunk,23735,23735,Devegowda Petrol Bunk (Towards Padmanabha Nagara),12.92141,77.56027
Devinagara Cross,20757,20757,Devinagara Cross (Towards Hebbala),13.047,77.56904
Devinagara Cross,20758,20758,Devinagara Cross (Towards BEL Circle),13.04689,77.5692
Devis Road,21890,21890,Devis Road (Towards Hennur Cross),13.00426,77.61968
Devis Road,21891,21891,Devis Road (Towards Coles Park),13.00327,77.61899
Dhaba Gate,24967,24967,Dhaba Gate (Towards Yalahanka),13.22638,77.68726
Dhaba Gate,32476,32476,Dhaba Gate (Towards Devanahalli),13.22644,77.68707
Dhananayakanahalli,24969,24969,Dhananayakanahalli (Towards Dhananayakanahalli),12.93885,77.46781
Dhananayakanahalli,32477,32477,Dhananayakanahalli (Towards Dodda Basti),12.93894,77.4677
Dharma Nayakana Tandya,24971,24971,Dharma Nayakana Tandya (Towards Chikkatandya (Manchenahalli Cross)),13.03025,77.34879
Dharma Nayakana Tandya,32478,32478,Dharma Nayakana Tandya (Towards Hunase Ghattapalya),13.03018,77.34885
Dharmapura,24973,24973,Dharmapura (Towards Koppa),12.81279,77.62759
Dharmapura,35333,35333,Dharmapura (Towards Beguru),12.81294,77.62756
Dharmapura Cross,21892,21892,Dharmapura Cross (Towards Dharmapura),13.26441,77.80908
Dharmapura Cross,21893,21893,Dharmapura Cross (Towards Bendiganahalli Cross),13.26444,77.80912
Dharmapura Gate,24975,24975,Dharmapura Gate (Towards Venkatapura Cross),13.28389,77.80409
Dhobi Ghat Rajajinagara,21506,21506,Dhobi Ghat Rajajinagara (Towards West of Chord Road),12.98701,77.55087
Dhobi Ghat Rajajinagara,21894,21894,Dhobi Ghat Rajajinagara (Towards Shiva Nagara),12.98565,77.54912
Dhobi Ghat Rajajinagara,21895,21895,Dhobi Ghat Rajajinagara (Towards Vijayanagara),12.98552,77.54929
Dhobi Ghat Rajajinagara,24978,24978,Dhobi Ghat Rajajinagara (Towards Sujatha Talkies),12.98721,77.55089
Dhobi Ghat Rajajinagara,32481,32481,Dhobi Ghat Rajajinagara (Towards Rajajinagara Ramamandira),12.98761,77.551
Dhoopanahalli,21896,21896,Dhoopanahalli (Towards Koramangala Water Tank),12.96342,77.64169
Dhoopanahalli,24979,24979,Dhoopanahalli (Towards Dommalur ),12.96336,77.64146
Dhoopanahalli,35940,35940,Dhoopanahalli (Towards Indiranagara Police Station),12.96354,77.64156
Diacon Hospital,22893,22893,Diacon Hospital (Towards Rajajinagara 1st Block),13.00379,77.55003
Diacon Hospital,24193,24193,Diacon Hospital (Towards Navarang),13.00398,77.55002
Dibbur,24981,24981,Dibbur (Towards Honnenahalli),13.16687,77.52876
Dibbur,32482,32482,Dibbur (Towards Koluvarayanahalli),13.16685,77.5288
Dickenson Road,24986,24986,Dickenson Road (Towards Halasuru),12.98086,77.61073
Dickenson Road,35354,35354,Dickenson Road (Towards MG Road),12.98081,77.61058
Dinnepalya,24990,24990,Dinnepalya (Towards Kaggalipura Colony),12.81122,77.49245
Dinnepalya,32487,32487,Dinnepalya (Towards Uttari),12.81117,77.49245
Dinnur,21898,21898,Dinnur (Towards Channarayapatna),13.25255,77.80198
Dinnur,32488,32488,Dinnur (Towards Bidiganahalli Cross),13.25263,77.80195
Dinnur,32489,32489,Dinnur (Towards ITPL),12.99159,77.7515
Dinnur,32490,32490,Dinnur (Towards Kadugodi Bus Station),12.99165,77.75146
Dinnur Cross,24996,24996,Dinnur Cross (Towards Dinnur),13.25084,77.80132
Dinnur Cross,32491,32491,Dinnur Cross (Towards Channarayapatna),13.25085,77.80137
Dinnur Main Road,20759,20759,Dinnur Main Road (Towards Sultanpalya Cross),13.02398,77.59884
